,Time,IP,URL,Staus,AdjustedInMinutes,AdjustedInHour,AdjustedInDay,Method,HTTP
8956,2017-12-19 23:09:38,10.130.2.1,/home.php,302,2017-12-19 23:00:00,2017-12-19 23:00:00,2017-12-19,GET,HTTP/1.1
8957,2017-12-19 23:09:39,10.130.2.1,/login.php,200,2017-12-19 23:00:00,2017-12-19 23:00:00,2017-12-19,GET,HTTP/1.1
8958,2017-12-19 23:16:24,10.131.0.1,/sign.php,200,2017-12-19 23:10:00,2017-12-19 23:00:00,2017-12-19,GET,HTTP/1.1
8959,2017-12-20 01:36:36,10.131.0.1,/,302,2017-12-20 01:30:00,2017-12-20 01:00:00,2017-12-20,GET,HTTP/1.1
8960,2017-12-20 01:37:09,10.128.2.1,/login.php,200,2017-12-20 01:30:00,2017-12-20 01:00:00,2017-12-20,GET,HTTP/1.1
8961,2017-12-20 02:48:01,10.128.2.1,/robots.txt,404,2017-12-20 02:40:00,2017-12-20 02:00:00,2017-12-20,GET,HTTP/1.1
8962,2017-12-20 02:49:20,10.128.2.1,/home.php,302,2017-12-20 02:40:00,2017-12-20 02:00:00,2017-12-20,GET,HTTP/1.1
8963,2017-12-20 02:49:21,10.128.2.1,/login.php,200,2017-12-20 02:40:00,2017-12-20 02:00:00,2017-12-20,GET,HTTP/1.1
8964,2017-12-20 02:49:50,10.130.2.1,/login.php,200,2017-12-20 02:40:00,2017-12-20 02:00:00,2017-12-20,GET,HTTP/1.1
8965,2017-12-20 06:57:49,10.131.0.1,/robots.txt,404,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8966,2017-12-20 06:57:57,10.128.2.1,/,302,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8967,2017-12-20 06:57:59,10.131.0.1,/login.php,200,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8968,2017-12-20 06:58:01,10.128.2.1,/css/main.css,200,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8969,2017-12-20 06:58:01,10.130.2.1,/css/normalize.css,200,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8970,2017-12-20 06:58:01,10.131.0.1,/css/bootstrap.min.css,200,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8971,2017-12-20 06:58:01,10.131.0.1,/css/font-awesome.min.css,200,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8972,2017-12-20 06:58:02,10.130.2.1,/css/style.css,200,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8973,2017-12-20 06:58:02,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8974,2017-12-20 06:58:03,10.131.0.1,/js/vendor/jquery-1.12.0.min.js,200,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8975,2017-12-20 06:58:04,10.131.0.1,/bootstrap-3.3.7/js/bootstrap.min.js,200,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8976,2017-12-20 06:58:05,10.131.0.1,/robots.txt,404,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8977,2017-12-20 06:58:05,10.131.0.1,/robots.txt,404,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8978,2017-12-20 06:58:05,10.131.0.1,/robots.txt,404,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8979,2017-12-20 06:58:05,10.131.0.1,/robots.txt,404,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8980,2017-12-20 06:58:05,10.131.0.1,/robots.txt,404,2017-12-20 06:50:00,2017-12-20 06:00:00,2017-12-20,GET,HTTP/1.1
8981,2017-12-20 08:15:43,10.128.2.1,/,302,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8982,2017-12-20 08:15:44,10.131.0.1,/login.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8983,2017-12-20 08:15:45,10.131.0.1,/css/bootstrap.min.css,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8984,2017-12-20 08:15:45,10.128.2.1,/css/font-awesome.min.css,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8985,2017-12-20 08:15:45,10.131.0.1,/css/normalize.css,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8986,2017-12-20 08:15:45,10.130.2.1,/css/main.css,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8987,2017-12-20 08:15:45,10.131.0.1,/css/style.css,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8988,2017-12-20 08:15:45,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8989,2017-12-20 08:15:46,10.131.0.1,/js/vendor/jquery-1.12.0.min.js,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8990,2017-12-20 08:15:46,10.130.2.1,/bootstrap-3.3.7/js/bootstrap.min.js,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8991,2017-12-20 08:16:01,10.131.0.1,/fonts/fontawesome-webfont.woff2,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8992,2017-12-20 08:16:19,10.131.0.1,/process.php,302,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,POST,HTTP/1.1
8993,2017-12-20 08:16:20,10.131.0.1,/home.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8994,2017-12-20 08:16:21,10.131.0.1,/bootstrap-3.3.7/js/bootstrap.js,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8995,2017-12-20 08:16:21,10.131.0.1,/js/vendor/moment.min.js,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8996,2017-12-20 08:16:31,10.131.0.1,/contestproblem.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8997,2017-12-20 08:16:45,10.131.0.1,/details.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8998,2017-12-20 08:16:54,10.131.0.1,/contestproblem.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
8999,2017-12-20 08:17:00,10.131.0.1,/details.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9000,2017-12-20 08:17:04,10.131.0.1,/contestproblem.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9001,2017-12-20 08:17:07,10.130.2.1,/details.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9002,2017-12-20 08:17:12,10.130.2.1,/contestproblem.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9003,2017-12-20 08:17:16,10.130.2.1,/details.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9004,2017-12-20 08:17:33,10.130.2.1,/contestproblem.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9005,2017-12-20 08:17:37,10.130.2.1,/details.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9006,2017-12-20 08:19:00,10.131.0.1,/contestproblem.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9007,2017-12-20 08:19:11,10.131.0.1,/details.php,200,2017-12-20 08:10:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9008,2017-12-20 08:21:31,10.130.2.1,/contestproblem.php,200,2017-12-20 08:20:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9009,2017-12-20 08:52:25,10.130.2.1,/contestproblem.php,200,2017-12-20 08:50:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9010,2017-12-20 08:52:54,10.130.2.1,/archive.php,200,2017-12-20 08:50:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9011,2017-12-20 08:52:58,10.130.2.1,/archive.php,200,2017-12-20 08:50:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9012,2017-12-20 08:53:26,10.130.2.1,/archive.php,200,2017-12-20 08:50:00,2017-12-20 08:00:00,2017-12-20,GET,HTTP/1.1
9013,2017-12-20 15:44:28,10.130.2.1,/home.php,302,2017-12-20 15:40:00,2017-12-20 15:00:00,2017-12-20,GET,HTTP/1.1
9014,2017-12-20 15:44:29,10.130.2.1,/login.php,200,2017-12-20 15:40:00,2017-12-20 15:00:00,2017-12-20,GET,HTTP/1.1
9015,2017-12-20 15:44:29,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2017-12-20 15:40:00,2017-12-20 15:00:00,2017-12-20,GET,HTTP/1.1
9016,2017-12-20 15:44:29,10.130.2.1,/css/style.css,200,2017-12-20 15:40:00,2017-12-20 15:00:00,2017-12-20,GET,HTTP/1.1
9017,2017-12-20 15:44:29,10.130.2.1,/css/bootstrap.min.css,200,2017-12-20 15:40:00,2017-12-20 15:00:00,2017-12-20,GET,HTTP/1.1
9018,2017-12-20 15:44:29,10.128.2.1,/css/normalize.css,200,2017-12-20 15:40:00,2017-12-20 15:00:00,2017-12-20,GET,HTTP/1.1
9019,2017-12-20 15:44:29,10.128.2.1,/bootstrap-3.3.7/js/bootstrap.min.js,200,2017-12-20 15:40:00,2017-12-20 15:00:00,2017-12-20,GET,HTTP/1.1
9020,2017-12-20 15:44:29,10.131.0.1,/css/font-awesome.min.css,200,2017-12-20 15:40:00,2017-12-20 15:00:00,2017-12-20,GET,HTTP/1.1
9021,2017-12-20 15:44:29,10.131.0.1,/css/main.css,200,2017-12-20 15:40:00,2017-12-20 15:00:00,2017-12-20,GET,HTTP/1.1
9022,2017-12-20 15:44:29,10.131.0.1,/js/vendor/jquery-1.12.0.min.js,200,2017-12-20 15:40:00,2017-12-20 15:00:00,2017-12-20,GET,HTTP/1.1
9023,2017-12-20 15:44:31,10.130.2.1,/img/ruet.png,200,2017-12-20 15:40:00,2017-12-20 15:00:00,2017-12-20,GET,HTTP/1.1
9024,2017-12-20 15:44:32,10.128.2.1,/fonts/fontawesome-webfont.woff2,200,2017-12-20 15:40:00,2017-12-20 15:00:00,2017-12-20,GET,HTTP/1.1
9025,2017-12-20 15:44:34,10.131.0.1,/login.php,200,2017-12-20 15:40:00,2017-12-20 15:00:00,2017-12-20,GET,HTTP/1.1
9026,2017-12-20 17:21:36,10.130.2.1,/,302,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9027,2017-12-20 17:21:37,10.131.0.1,/login.php,200,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9028,2017-12-20 17:21:37,10.131.0.1,/css/bootstrap.min.css,200,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9029,2017-12-20 17:21:38,10.131.0.1,/css/font-awesome.min.css,200,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9030,2017-12-20 17:21:38,10.130.2.1,/css/normalize.css,200,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9031,2017-12-20 17:21:38,10.128.2.1,/css/main.css,200,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9032,2017-12-20 17:21:39,10.128.2.1,/css/style.css,200,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9033,2017-12-20 17:21:39,10.131.0.1,/js/vendor/modernizr-2.8.3.min.js,200,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9034,2017-12-20 17:21:39,10.130.2.1,/js/vendor/jquery-1.12.0.min.js,200,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9035,2017-12-20 17:21:39,10.128.2.1,/bootstrap-3.3.7/js/bootstrap.min.js,200,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9036,2017-12-20 17:21:52,10.131.0.1,/fonts/fontawesome-webfont.woff2,200,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9037,2017-12-20 17:22:00,10.131.0.1,/process.php,302,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,POST,HTTP/1.1
9038,2017-12-20 17:22:02,10.131.0.1,/home.php,200,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9039,2017-12-20 17:22:02,10.131.0.1,/bootstrap-3.3.7/js/bootstrap.js,200,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9040,2017-12-20 17:22:02,10.128.2.1,/js/vendor/moment.min.js,200,2017-12-20 17:20:00,2017-12-20 17:00:00,2017-12-20,GET,HTTP/1.1
9041,2017-12-20 18:45:20,10.131.0.1,/home.php,302,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9042,2017-12-20 18:45:21,10.131.0.1,/login.php,200,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9043,2017-12-20 18:45:21,10.128.2.1,/css/font-awesome.min.css,200,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9044,2017-12-20 18:45:21,10.131.0.1,/css/bootstrap.min.css,200,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9045,2017-12-20 18:45:21,10.130.2.1,/css/main.css,200,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9046,2017-12-20 18:45:21,10.131.0.1,/css/normalize.css,200,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9047,2017-12-20 18:45:21,10.130.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9048,2017-12-20 18:45:21,10.128.2.1,/css/style.css,200,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9049,2017-12-20 18:45:21,10.131.0.1,/js/vendor/jquery-1.12.0.min.js,200,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9050,2017-12-20 18:45:22,10.128.2.1,/bootstrap-3.3.7/js/bootstrap.min.js,200,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9051,2017-12-20 18:45:22,10.131.0.1,/fonts/fontawesome-webfont.woff2,200,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9052,2017-12-20 18:45:23,10.131.0.1,/img/ruet.png,200,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9053,2017-12-20 18:45:29,10.131.0.1,/process.php,302,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,POST,HTTP/1.1
9054,2017-12-20 18:45:29,10.131.0.1,/login.php,200,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9055,2017-12-20 18:45:35,10.131.0.1,/home.php,302,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9056,2017-12-20 18:45:35,10.131.0.1,/login.php,200,2017-12-20 18:40:00,2017-12-20 18:00:00,2017-12-20,GET,HTTP/1.1
9057,2017-12-21 15:44:20,10.131.0.1,/,302,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9058,2017-12-21 15:44:21,10.130.2.1,/login.php,200,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9059,2017-12-21 15:44:28,10.130.2.1,/process.php,302,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,POST,HTTP/1.1
9060,2017-12-21 15:44:29,10.130.2.1,/home.php,200,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9061,2017-12-21 15:44:37,10.130.2.1,/home.php,200,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9062,2017-12-21 15:44:38,10.128.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9063,2017-12-21 15:44:39,10.128.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9064,2017-12-21 15:44:39,10.130.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9065,2017-12-21 15:44:39,10.130.2.1,/contest.php,200,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9066,2017-12-21 15:44:40,10.130.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9067,2017-12-21 15:44:40,10.130.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9068,2017-12-21 15:44:40,10.128.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9069,2017-12-21 15:44:40,10.131.0.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9070,2017-12-21 15:44:40,10.128.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9071,2017-12-21 15:44:40,10.128.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9072,2017-12-21 15:44:41,10.130.2.1,/img/ruet.png,200,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9073,2017-12-21 15:44:41,10.130.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9074,2017-12-21 15:44:41,10.128.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9075,2017-12-21 15:44:41,10.128.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9076,2017-12-21 15:44:41,10.128.2.1,/archive.php,200,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9077,2017-12-21 15:44:42,10.130.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9078,2017-12-21 15:44:42,10.131.0.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9079,2017-12-21 15:44:42,10.128.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9080,2017-12-21 15:44:42,10.130.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9081,2017-12-21 15:44:42,10.128.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9082,2017-12-21 15:44:42,10.128.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9083,2017-12-21 15:44:42,10.128.2.1,/img/ruet.png,200,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9084,2017-12-21 15:44:42,10.130.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9085,2017-12-21 15:44:42,10.128.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9086,2017-12-21 15:44:42,10.128.2.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9087,2017-12-21 15:44:42,10.131.0.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9088,2017-12-21 15:44:43,10.131.0.1,/robots.txt,404,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9089,2017-12-21 15:44:43,10.130.2.1,/description.php,200,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9090,2017-12-21 15:44:45,10.130.2.1,/img/ruet.png,206,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9091,2017-12-21 15:44:47,10.130.2.1,/description.php,200,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9092,2017-12-21 15:44:55,10.130.2.1,/home.php,200,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9093,2017-12-21 15:46:04,10.130.2.1,/compiler.php,200,2017-12-21 15:40:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9094,2017-12-21 15:51:47,10.130.2.1,/home.php,200,2017-12-21 15:50:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9095,2017-12-21 15:51:55,10.130.2.1,/contest.php,200,2017-12-21 15:50:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9096,2017-12-21 15:51:57,10.130.2.1,/compiler.php,200,2017-12-21 15:50:00,2017-12-21 15:00:00,2017-12-21,GET,HTTP/1.1
9097,2017-12-21 22:22:58,10.128.2.1,/home.php,302,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9098,2017-12-21 22:22:58,10.131.0.1,/login.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9099,2017-12-21 22:22:59,10.128.2.1,/css/bootstrap.min.css,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9100,2017-12-21 22:22:59,10.130.2.1,/css/font-awesome.min.css,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9101,2017-12-21 22:22:59,10.131.0.1,/css/normalize.css,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9102,2017-12-21 22:22:59,10.128.2.1,/css/main.css,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9103,2017-12-21 22:22:59,10.130.2.1,/css/style.css,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9104,2017-12-21 22:22:59,10.128.2.1,/js/vendor/modernizr-2.8.3.min.js,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9105,2017-12-21 22:22:59,10.130.2.1,/js/vendor/jquery-1.12.0.min.js,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9106,2017-12-21 22:23:00,10.131.0.1,/bootstrap-3.3.7/js/bootstrap.min.js,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9107,2017-12-21 22:23:02,10.128.2.1,/fonts/fontawesome-webfont.woff2,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9108,2017-12-21 22:23:04,10.128.2.1,/img/ruet.png,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9109,2017-12-21 22:23:50,10.128.2.1,/process.php,302,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,POST,HTTP/1.1
9110,2017-12-21 22:23:50,10.128.2.1,/login.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9111,2017-12-21 22:24:01,10.128.2.1,/process.php,302,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,POST,HTTP/1.1
9112,2017-12-21 22:24:01,10.128.2.1,/login.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9113,2017-12-21 22:24:44,10.130.2.1,/home.php,302,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9114,2017-12-21 22:24:44,10.131.0.1,/login.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9115,2017-12-21 22:24:46,10.131.0.1,/login.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9116,2017-12-21 22:24:48,10.131.0.1,/login.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9117,2017-12-21 22:24:49,10.131.0.1,/login.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9118,2017-12-21 22:24:50,10.131.0.1,/login.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9119,2017-12-21 22:24:51,10.131.0.1,/login.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9120,2017-12-21 22:24:53,10.131.0.1,/login.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9121,2017-12-21 22:24:53,10.131.0.1,/sign.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9122,2017-12-21 22:25:03,10.131.0.1,/action.php,302,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,POST,HTTP/1.1
9123,2017-12-21 22:25:05,10.131.0.1,/login.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9124,2017-12-21 22:25:10,10.131.0.1,/process.php,302,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,POST,HTTP/1.1
9125,2017-12-21 22:25:11,10.130.2.1,/home.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9126,2017-12-21 22:25:11,10.130.2.1,/bootstrap-3.3.7/js/bootstrap.js,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9127,2017-12-21 22:25:11,10.128.2.1,/js/vendor/moment.min.js,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,GET,HTTP/1.1
9128,2017-12-21 22:26:15,10.130.2.1,/compile.php,200,2017-12-21 22:20:00,2017-12-21 22:00:00,2017-12-21,POST,HTTP/1.1
9129,2017-12-22 18:59:23,10.128.2.1,/,302,2017-12-22 18:50:00,2017-12-22 18:00:00,2017-12-22,GET,HTTP/1.1
